company,product_name,reference_id,review_year,cocoa_percent,company_location,rating,bean_type,bean_origin,is_dark,rating_grade
DeVries,Costa Rica,166,2007,77.0,U.S.A.,3.5,Trinitario,Costa Rica,True,Premium
DeVries,Dominican Republic,166,2007,77.0,U.S.A.,3.5,,Dominican Republic,True,Premium
Dick Taylor,Lanquin Estate,1952,2017,70.0,U.S.A.,3.75,,Guatemala,True,Premium
Dick Taylor,Tien Giang,1864,2016,78.0,U.S.A.,3.5,Trinitario,Vietnam,True,Premium
Dick Taylor,"Alto Beni, Wild Harvest, Limited Ed.",1634,2015,70.0,U.S.A.,3.75,,Bolivia,True,Premium
Dick Taylor,Elvesia,1235,2014,74.0,U.S.A.,3.5,,Dominican Republic,True,Premium
Dick Taylor,"Ecuador, Choc. Garage Exclusive",1034,2013,70.0,U.S.A.,3.25,,Ecuador,True,Premium
Dick Taylor,Camino Verde,1193,2013,76.0,U.S.A.,3.5,,Ecuador,True,Premium
Dick Taylor,Bolivia,895,2012,75.0,U.S.A.,2.75,,Bolivia,True,Poprawny
Dick Taylor,Belize,955,2012,72.0,U.S.A.,2.75,Trinitario,Belize,True,Poprawny
Dick Taylor,Sambirano,661,2011,80.0,U.S.A.,2.75,Trinitario,Madagascar,True,Poprawny
Dick Taylor,Sambirano,661,2011,72.0,U.S.A.,3.0,Trinitario,Madagascar,True,Poprawny
Dick Taylor,Mantuano,682,2011,75.0,U.S.A.,2.75,Criollo,Venezuela,True,Poprawny
Dick Taylor,La Red,769,2011,74.0,U.S.A.,3.0,,Dominican Republic,True,Poprawny
Dick Taylor,Ecuador,769,2011,70.0,U.S.A.,3.25,,Ecuador,True,Premium
Doble & Bignall,Puerto Cabello,1688,2015,85.0,U.K.,3.0,,Venezuela,True,Poprawny
Doble & Bignall,"Panama, Raven",1371,2014,72.0,U.K.,3.25,,Panama,True,Premium
Doble & Bignall,"Puerto Cabello, Mantuano",1371,2014,72.0,U.K.,3.25,Trinitario,Venezuela,True,Premium
Doble & Bignall,Johe,1407,2014,72.0,U.K.,3.5,"Criollo, Trinitario",Nicaragua,True,Premium
Dole (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,70.0,U.S.A.,3.75,,Hawaii,True,Premium
Dolfin (Belcolade),Africa,304,2008,88.0,Belgium,3.0,Forastero,West Africa,True,Poprawny
Dolfin (Belcolade),Noir,63,2006,70.0,Belgium,1.5,,,True,Rozczarowujący
Domori,Hacienda Victoria,1672,2015,70.0,Italy,3.75,,Ecuador,True,Premium
Domori,Ocumare 77,1672,2015,70.0,Italy,3.75,Criollo (Ocumare 77),Venezuela,True,Premium
Domori,"IL100, H. San Jose",1109,2013,100.0,Italy,3.0,Criollo,Venezuela,True,Poprawny
Domori,Morogoro,863,2012,70.0,Italy,3.5,,Tanzania,True,Premium
Domori,Guasare,863,2012,70.0,Italy,3.75,Criollo,Venezuela,True,Premium
Domori,"Canoabo, Hacienda San Jose",693,2011,70.0,Italy,3.5,Criollo,Venezuela,True,Premium
Domori,"Chuao, Hacienda San Jose",470,2010,70.0,Italy,3.0,Trinitario,Venezuela,True,Poprawny
Domori,"Carupano, H. San Jose",227,2008,70.0,Italy,3.0,Trinitario,Venezuela,True,Poprawny
Domori,Teyuna,272,2008,70.0,Italy,3.0,,Colombia,True,Poprawny
Domori,Blend No. 1,272,2008,78.0,Italy,3.5,Blend,,True,Premium
Domori,Ilblend,272,2008,70.0,Italy,3.75,Blend,,True,Premium
Domori,Porcelana,111,2007,70.0,Italy,4.0,Criollo (Porcelana),Venezuela,True,Premium
Domori,"Ocumare 61, Puertomar",129,2007,75.0,Italy,3.25,Criollo (Ocumare 61),Venezuela,True,Premium
Domori,Granella,135,2007,60.0,Italy,3.25,Trinitario,Venezuela,False,Premium
Domori,Madagascar,135,2007,70.0,Italy,3.5,Trinitario,Madagascar,True,Premium
Domori,Madagared,192,2007,70.0,Italy,3.5,Criollo,Madagascar,True,Premium
Domori,"Java, Javablond",192,2007,70.0,Italy,3.75,Criollo,Indonesia,True,Premium
Domori,Ecuador,192,2007,70.0,Italy,4.0,Forastero (Arriba),Ecuador,True,Premium
Domori,"Ocumare 67, Puertofino",192,2007,70.0,Italy,4.0,Criollo (Ocumare 67),Venezuela,True,Premium
Domori,Sur del Lago Classificado,87,2006,70.0,Italy,3.0,Trinitario,Venezuela,True,Poprawny
Domori,Apurimac,87,2006,70.0,Italy,3.25,Trinitario,Peru,True,Premium
Domori,Carenero Superior,87,2006,70.0,Italy,3.5,Trinitario,Venezuela,True,Premium
Dormouse,Non Pariel Estate,1880,2016,75.0,U.K.,2.75,Trinitario,Grenada,True,Poprawny
Dormouse,"Rio Caribe, Batch 7",1672,2015,70.0,U.K.,2.5,Trinitario,Venezuela,True,Poprawny
Dormouse,"Colombia, Batch 9",1676,2015,80.0,U.K.,2.75,"Criollo, Trinitario",Colombia,True,Poprawny
Dormouse,"Madagascar, Batch 8",1676,2015,77.0,U.K.,2.75,"Criollo, Trinitario",Madagascar,True,Poprawny
Duffy's,"Rio Dulce, Xoco",1662,2015,70.0,U.K.,4.0,Criollo,Guatemala,True,Premium
Duffy's,"Chuno, Xoco",1331,2014,70.0,U.K.,3.5,Criollo,Nicaragua,True,Premium
Duffy's,"Rico Rugoso, Xoco",1331,2014,76.0,U.K.,3.75,Criollo,Nicaragua,True,Premium
Duffy's,Ocumare,923,2012,72.0,U.K.,3.75,,Venezuela,True,Premium
Duffy's,"Indio Rojo, Xoco",623,2011,72.0,U.K.,3.75,Criollo,Honduras,True,Premium
Duffy's,Dominican Republic,661,2011,65.0,U.K.,3.5,,Dominican Republic,False,Premium
Duffy's,"Bocas del Toro, Tierra Oscura",697,2011,72.0,U.K.,3.0,,Panama,True,Poprawny
Duffy's,"Nicaliso, Xoco",697,2011,71.0,U.K.,3.25,Criollo,Nicaragua,True,Premium
Duffy's,Ocumare,765,2011,71.0,U.K.,3.5,,Venezuela,True,Premium
Duffy's,Panama,516,2010,70.0,U.K.,3.5,,Panama,True,Premium
Duffy's,"Corazon del Ecuador, Calceta beans",516,2010,72.0,U.K.,3.75,,Ecuador,True,Premium
Duffy's,Star of Ecuador,523,2010,70.0,U.K.,2.5,,Ecuador,True,Poprawny
Duffy's,Star of Peru,523,2010,70.0,U.K.,3.75,,Peru,True,Premium
Dulcinea,Dominican Republic,1506,2015,70.0,U.S.A.,3.25,,Dominican Republic,True,Premium
Durand,Madagascar,841,2012,82.0,France,2.75,Trinitario,Madagascar,True,Poprawny
Durci,"Maranon, Joya Rara",1626,2015,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,True,Premium
Durci,"Rio Caribe, Tepui Treasure",1626,2015,70.0,U.S.A.,3.5,Trinitario,Venezuela,True,Premium
Durci,Taino Secret,1630,2015,70.0,U.S.A.,3.25,,Domincan Republic,True,Premium
Durci,"Carenero, Empyrean Sabor",1630,2015,70.0,U.S.A.,3.25,Trinitario,Venezuela,True,Premium
Durci,Corona Arriba,1630,2015,70.0,U.S.A.,4.0,,Ecuador,True,Premium
East Van Roasters,Peru,1343,2014,70.0,Canada,3.25,,Peru,True,Premium
East Van Roasters,Madagascar,1343,2014,70.0,Canada,3.5,Trinitario,Madagascar,True,Premium
East Van Roasters,Dominican Republic,1343,2014,70.0,Canada,3.75,,Dominican Republic,True,Premium
Eau de Rose,Tumaco,1812,2016,70.0,Canada,3.25,,Colombia,True,Premium
Eau de Rose,Arauca,1812,2016,70.0,Canada,3.25,,Colombia,True,Premium
Eclat (Felchlin),"Maranon, Good & Evil, w/ nibs",919,2012,72.0,U.S.A.,2.75,Forastero (Nacional),Peru,True,Poprawny
Edelmond,Porcelana,1876,2016,68.0,Germany,3.0,Criollo,Venezuela,False,Poprawny
El Ceibo,"Alto Beni, Covendo Region",709,2011,75.0,Bolivia,3.75,,Bolivia,True,Premium
El Ceibo,Alto Beni,252,2008,71.0,Bolivia,2.75,,Bolivia,True,Poprawny
El Rey,San Joaquin,1662,2015,70.0,Venezuela,3.75,,Venezuela,True,Premium
El Rey,"Rio Caribe, Cariaco",439,2009,60.5,Venezuela,2.75,Trinitario,Venezuela,False,Poprawny
El Rey,"Rio Caribe, Macuro",439,2009,70.0,Venezuela,3.0,Trinitario,Venezuela,True,Poprawny
El Rey,"Carenero Superior, Apamate",206,2008,74.0,Venezuela,2.5,Criollo,Venezuela,True,Poprawny
El Rey,"Carenero Superior, Bucare",206,2008,58.0,Venezuela,2.5,Criollo,Venezuela,False,Poprawny
El Rey,"Carenero Superior, Mijao",206,2008,61.0,Venezuela,3.0,Criollo,Venezuela,False,Poprawny
El Rey,"Carenero Superior, Gran Saman",32,2006,70.0,Venezuela,2.75,Criollo,Venezuela,True,Poprawny
Emerald Estate,Emerald Estate,1137,2013,60.0,St. Lucia,2.75,,St. Lucia,False,Poprawny
Emerald Estate,Emerald Estate,1137,2013,70.0,St. Lucia,3.25,,St. Lucia,True,Premium
Emily's,Patanemo,1450,2015,79.0,Japan,3.0,,Venezuela,True,Poprawny
Emily's,Peru,1454,2015,78.0,Japan,3.5,Criollo,Peru,True,Premium
ENNA,"Wampusirpi, batch 007",1916,2016,75.0,U.S.A.,3.25,,Honduras,True,Premium
Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,80.0,Spain,3.25,Forastero,Sao Tome & Principe,True,Premium
Erithaj (A. Morin),Ben Tre,1205,2014,70.0,France,3.25,Trinitario,Vietnam,True,Premium
Erithaj (A. Morin),Ham Luong,1209,2014,80.0,France,3.0,Trinitario,Vietnam,True,Poprawny
Erithaj (A. Morin),Ba Lai,1209,2014,74.0,France,3.25,Trinitario,Vietnam,True,Premium
Escazu,Rio Caribe,903,2012,70.0,U.S.A.,2.75,Trinitario,Venezuela,True,Poprawny
Escazu,Guapiles,414,2009,65.0,U.S.A.,2.0,,Costa Rica,False,Rozczarowujący
Escazu,Carenero Superior,423,2009,81.0,U.S.A.,3.5,Criollo,Venezuela,True,Premium
Escazu,"Carenero, Guapiles, Ocumare blend",431,2009,74.0,U.S.A.,2.75,,"Cost Rica, Ven",True,Poprawny
Escazu,Ocumare,252,2008,72.0,U.S.A.,3.0,Criollo,Venezuela,True,Poprawny
Ethel's Artisan (Mars),"Peru, Madagascar",666,2011,55.0,U.S.A.,2.5,,"Peru, Madagascar",False,Poprawny
Ethel's Artisan (Mars),Trinidad,666,2011,55.0,U.S.A.,2.5,Trinitario,Trinidad,False,Poprawny
Ethel's Artisan (Mars),Porcelana,666,2011,70.0,U.S.A.,2.5,Criollo (Porcelana),Venezuela,True,Poprawny
Ethel's Artisan (Mars),Red Vanilla,666,2011,62.0,U.S.A.,2.75,,,False,Poprawny
Ethel's Artisan (Mars),"Venezuela, Trinidad",672,2011,62.0,U.S.A.,2.5,,"Venezuela, Trinidad",False,Poprawny
Ethereal,Belize,1275,2014,80.0,U.S.A.,3.0,Trinitario,Belize,True,Poprawny
Ethereal,Ecuador,1275,2014,80.0,U.S.A.,3.5,,Ecuador,True,Premium
Ethereal,Dominican Republic,1275,2014,80.0,U.S.A.,3.75,,Dominican Republic,True,Premium
Fearless (AMMA),"Monte Alegre, D. Badaro, Raw, Organic",565,2010,75.0,U.S.A.,2.75,,Brazil,True,Poprawny
Feitoria Cacao,Blue Mountain,1732,2016,76.0,Portugal,3.0,,Jamaica,True,Poprawny
Feitoria Cacao,Cuyagua,1736,2016,76.0,Portugal,2.5,,Venezuela,True,Poprawny
Feitoria Cacao,Maya Mountain,1736,2016,76.0,Portugal,2.75,Trinitario,Belize,True,Poprawny
Felchlin,Grenada,494,2010,58.0,Switzerland,3.5,Trinitario,Grenada,False,Premium
Felchlin,Supremo- SF,105,2006,62.0,Switzerland,2.0,,,False,Rozczarowujący
Felchlin,Elvesia P.,105,2006,74.0,Switzerland,3.0,"Trinitario, Criollo",Dominican Republic,True,Poprawny
Felchlin,"Madagascar, Grand Cru",48,2006,64.0,Switzerland,3.0,Criollo,Madagascar,False,Poprawny
Felchlin,Maracaibo Clasificado,48,2006,65.0,Switzerland,3.0,Criollo,Venezuela,False,Poprawny
Felchlin,Arriba,48,2006,72.0,Switzerland,3.5,Forastero (Arriba),Ecuador,True,Premium
Felchlin,"Alto Beni, Cru Savage",56,2006,68.0,Switzerland,4.0,Criollo (Wild),Bolivia,False,Premium
Finca,Puerto Rico,1283,2014,65.0,U.S.A.,2.25,,Puerto Rico,False,Poprawny
Finca,Dominican Republic,1283,2014,80.0,U.S.A.,3.0,,Dominican Republic,True,Poprawny
Finca,Dominican Republic,1283,2014,70.0,U.S.A.,3.25,,Dominican Republic,True,Premium
Finca,Dominican Republic,1287,2014,85.0,U.S.A.,2.5,,Dominican Republic,True,Poprawny
Forever Cacao,Rio Eni,1267,2014,72.0,U.K.,2.75,Criollo,Peru,True,Poprawny
Forteza (Cortes),Dominican Republic,1776,2016,70.0,Puerto Rico,2.75,,Domincan Republic,True,Poprawny
Forteza (Cortes),Puerto Rico,1776,2016,80.0,Puerto Rico,2.75,,Domincan Republic,True,Poprawny
Fossa,"Akesson's E., Sambirano V.",1772,2016,70.0,Singapore,2.75,,Madagascar,True,Poprawny
Fossa,"Camino Verde P., Balao, Guayas",1776,2016,75.0,Singapore,3.5,,Ecuador,True,Premium
Fossa,"Kokoa Kamili Coop, Kilombero",1776,2016,67.0,Singapore,3.75,Trinitario,Tanzania,False,Premium
Franceschi,Choroni,1355,2014,70.0,Venezuela,3.5,,Venezuela,True,Premium
Franceschi,Ocumare,1355,2014,70.0,Venezuela,3.75,,Venezuela,True,Premium
Franceschi,Canoabo,911,2012,70.0,Venezuela,3.75,,Venezuela,True,Premium
Franceschi,Sur del Lago,915,2012,60.0,Venezuela,3.5,,Venezuela,False,Premium
Frederic Blondeel,Costa Rica,1538,2015,70.0,Belgium,3.5,,Costa Rica,True,Premium
Frederic Blondeel,Peru Brutus,1538,2015,75.0,Belgium,3.5,,Peru,True,Premium
Frederic Blondeel,Vietnam,1542,2015,80.0,Belgium,3.0,Trinitario,Vietnam,True,Poprawny
Frederic Blondeel,Ghana,1351,2014,60.0,Belgium,3.5,Forastero,Ghana,False,Premium
Frederic Blondeel,Madagascar,1351,2014,65.0,Belgium,3.5,Trinitario,Madagascar,False,Premium
French Broad,"Norandino, batch 161208",1940,2017,70.0,U.S.A.,3.5,,Peru,True,Premium
French Broad,Guatemala,1634,2015,73.0,U.S.A.,3.5,,Guatemala,True,Premium
French Broad,San Andres,1209,2014,80.0,U.S.A.,3.0,,Costa Rica,True,Poprawny
French Broad,Matagalpa,1295,2014,68.0,U.S.A.,3.25,,Nicaragua,False,Premium
French Broad,"Palo Blanco, Chulucanas",1042,2013,66.0,U.S.A.,3.5,,Peru,False,Premium
French Broad,Tumbes Coop,883,2012,70.0,U.S.A.,2.5,Criollo,Peru,True,Poprawny
French Broad,"Palo Blanco, Chulucanas",883,2012,61.0,U.S.A.,3.5,,Peru,False,Premium
French Broad,"Palo Blanco w/ panela, Chulucanas",887,2012,81.0,U.S.A.,2.0,,Peru,True,Rozczarowujący
French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,True,Premium
French Broad,La Red,785,2011,65.0,U.S.A.,3.5,,Dominican Republic,False,Premium
Fresco,"Maranon, #228, MR, SC",1383,2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru,True,Poprawny
Fresco,"Maranon, #227, LR, MC",1383,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,True,Premium
Fresco,"Maranon, #229, MR, LC",1383,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,True,Premium
Fresco,"Maranon, #230, DR, LC",1387,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,True,Premium
Fresco,"Conacado, #223, MR, SC",1030,2013,72.0,U.S.A.,3.25,,Dominican Republic,True,Premium
Fresco,"Conacado, #224, MR, MC",1081,2013,72.0,U.S.A.,3.75,,Dominican Republic,True,Premium
Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,70.0,U.S.A.,3.75,,Peru,True,Premium
Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,70.0,U.S.A.,4.0,Trinitario,Peru,True,Premium
Fresco,"Markham Valley, #219, LR, MC",899,2012,69.0,U.S.A.,3.5,,Papua New Guinea,False,Premium
Fresco,"Markham Valley, #221, DR, MC",899,2012,69.0,U.S.A.,3.5,,Papua New Guinea,False,Premium
Fresco,"Sambirano Valley, #216, MR, LC",915,2012,74.0,U.S.A.,4.0,Trinitario,Madagascar,True,Premium
Fresco,"Markham Valley, #220, MR, MC",927,2012,69.0,U.S.A.,4.0,Trinitario,Papua New Guinea,False,Premium
Fresco,"Markham Valley, #222, LR, 0C",931,2012,69.0,U.S.A.,3.0,Trinitario,Papua New Guinea,False,Poprawny
Fresco,"Ghana, #211, MR, MC",636,2011,74.0,U.S.A.,2.75,Forastero,Ghana,True,Poprawny
Fresco,"Jamaica, #209, DR, SC",642,2011,70.0,U.S.A.,3.25,Trinitario,Jamaica,True,Premium
Fresco,"Conacado, #212, LR, SC",642,2011,72.0,U.S.A.,3.5,,Dominican Republic,True,Premium
Fresco,"Jamaica, #210, DR, MC",642,2011,70.0,U.S.A.,3.5,Trinitario,Jamaica,True,Premium
Fresco,"Sambirano Valley, #214, LR, MC",682,2011,74.0,U.S.A.,2.75,Trinitario,Madagascar,True,Poprawny
Fresco,"Conacado, #213, DR, -C",682,2011,72.0,U.S.A.,3.25,,Dominican Republic,True,Premium
Fresco,"Sambirano Valley, #215, MR, MC",688,2011,74.0,U.S.A.,3.0,Trinitario,Madagascar,True,Poprawny
Fresco,"Chuao, #218, MR, MC",745,2011,76.0,U.S.A.,3.25,Trinitario,Venezuela,True,Premium
Fresco,"Chuao, #217, DR, MC",745,2011,70.0,U.S.A.,4.0,Trinitario,Venezuela,True,Premium
Fresco,"Jamaica, #204, DR, SC",370,2009,80.0,U.S.A.,2.75,Trinitario,Jamaica,True,Poprawny
Fresco,"Jamaica, #206, DR, LC",370,2009,70.0,U.S.A.,3.0,Trinitario,Jamaica,True,Poprawny
Fresco,"Jamaica, #205, DR, MC",370,2009,70.0,U.S.A.,3.25,Trinitario,Jamaica,True,Premium
Fresco,"Carenero Superior, #203, MR, SC",370,2009,65.0,U.S.A.,3.5,Criollo,Venezuela,False,Premium
Friis Holm,"Rugoso, Bad Fermentation",1912,2016,70.0,Denmark,3.5,,Nicaragua,True,Premium
Friis Holm (Bonnat),La Dalia,1680,2015,60.0,Denmark,3.0,,Nicaragua,False,Poprawny
Friis Holm (Bonnat),La Dalia,1680,2015,85.0,Denmark,3.25,,Nicaragua,True,Premium
Friis Holm (Bonnat),La Dalia,1259,2014,70.0,Denmark,3.5,,Nicaragua,True,Premium
Friis Holm (Bonnat),"Barba, Xoco",1034,2013,70.0,Denmark,3.25,,Nicaragua,True,Premium
Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,70.0,Denmark,3.5,,Nicaragua,True,Premium
Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,70.0,Denmark,3.25,"Criollo, Trinitario",Nicaragua,True,Premium
Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,70.0,Denmark,3.25,"Criollo, Trinitario",Honduras,True,Premium
Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,70.0,Denmark,3.25,"Criollo, Trinitario",Nicaragua,True,Premium
Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,70.0,Denmark,3.75,,Nicaragua,True,Premium
Friis Holm (Bonnat),"Johe, Xoco",623,2011,70.0,Denmark,3.25,"Criollo, Trinitario",Nicaragua,True,Premium
Friis Holm (Bonnat),"Chuno, Xoco",623,2011,70.0,Denmark,3.5,"Criollo, Trinitario",Nicaragua,True,Premium
Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,70.0,Denmark,3.5,"Criollo, Trinitario",Nicaragua,True,Premium
Fruition,"Wild Bolivian, Batch 2",1780,2016,74.0,U.S.A.,3.75,Beniano,Bolivia,True,Premium
Fruition,"Coto Brus, Heirloom, Batch 1",1780,2016,74.0,U.S.A.,4.0,Amazon mix,Costa Rica,True,Premium
Fruition,Gran Couva,1347,2014,70.0,U.S.A.,3.75,Trinitario,Trinidad,True,Premium
Fruition,Maranon,1359,2014,76.0,U.S.A.,3.0,Forastero (Nacional),Peru,True,Poprawny
Fruition,La Red,1046,2013,70.0,U.S.A.,3.75,,Dominican Republic,True,Premium
Fruition,Camino Verde,1185,2013,75.0,U.S.A.,3.0,,Ecuador,True,Poprawny
Fruition,Peru,863,2012,70.0,U.S.A.,2.5,,Peru,True,Poprawny
Fruition,Signature Blend,753,2011,66.0,U.S.A.,3.25,Trinitario,Costa Rica,False,Premium
Fruition,Costa Rica,781,2011,70.0,U.S.A.,3.0,,Costa Rica,True,Poprawny
Garden Island,"Kaua'I, Alea Estate +world",1367,2014,85.0,U.S.A.,2.5,Blend,Hawaii,True,Poprawny
Georgia Ramon,Akesson P.,1642,2015,65.0,Germany,3.25,Trinitario,Madagascar,False,Premium
Georgia Ramon,ABOCFA Coop,1642,2015,70.0,Germany,4.0,Forastero,Ghana,True,Premium
Georgia Ramon,Conacado Coop,1646,2015,70.0,Germany,3.5,Trinitario,Domincan Republic,True,Premium
Georgia Ramon,Conacado Coop,1646,2015,80.0,Germany,3.5,Trinitario,Domincan Republic,True,Premium
Georgia Ramon,Akesson P.,1646,2015,75.0,Germany,3.5,Trinitario,Madagascar,True,Premium
Glennmade,"Toledo District, 2015 Harvest",1848,2016,70.0,U.S.A.,3.5,,Belize,True,Premium
Glennmade,Bahia,1672,2015,66.0,U.S.A.,3.0,"Trinitario, Forastero",Brazil,False,Poprawny
Goodnow Farms,"Almendra Blanca, batch 1004",1924,2016,77.0,U.S.A.,2.75,,Mexico,True,Poprawny
Goodnow Farms,"El Carmen, batch 1003",1924,2016,77.0,U.S.A.,3.25,,Nicaragua,True,Premium
Goodnow Farms,"Asochivite, batch 1005",1924,2016,77.0,U.S.A.,3.25,,Guatemala,True,Premium
Grand Place,"Ben Tre, Dong Nai",741,2011,72.0,Vietnam,3.0,Trinitario,Vietnam,True,Poprawny
Green & Black's (ICAM),Dark,15,2006,70.0,U.K.,2.5,,,True,Poprawny
Green Bean to Bar,Madagascar,1896,2016,70.0,Japan,3.5,,Madagascar,True,Premium
Grenada Chocolate Co.,Grenada,494,2010,82.0,Grenada,3.25,Trinitario,Grenada,True,Premium
Grenada Chocolate Co.,Grenada,363,2009,60.0,Grenada,2.75,Trinitario,Grenada,False,Poprawny
Grenada Chocolate Co.,Grenada,241,2008,71.0,Grenada,2.5,Trinitario,Grenada,True,Poprawny
Guido Castagna,Arriba,355,2009,64.0,Italy,3.0,Forastero (Arriba) ASS,Ecuador,False,Poprawny
Guido Castagna,Ghana,355,2009,64.0,Italy,3.0,Forastero,Ghana,False,Poprawny
Guido Castagna,Trinidad & Tobago,355,2009,64.0,Italy,3.0,,"Trinidad, Tobago",False,Poprawny
Guido Castagna,Lacri Blend,355,2009,76.0,Italy,3.0,,Venezuela,True,Poprawny
Guido Castagna,Blend,355,2009,64.0,Italy,3.25,,"Ven, Trinidad, Ecuador",False,Premium
Guittard,"Epique, Blend No. 49",1602,2015,70.0,U.S.A.,3.75,,,True,Premium
Guittard,Haiti,1053,2013,65.0,U.S.A.,2.75,,Haiti,False,Poprawny
Guittard,Nicaragua,1053,2013,65.0,U.S.A.,2.75,,Nicaragua,False,Poprawny
Guittard,Jamaica,1053,2013,65.0,U.S.A.,3.25,Trinitario,Jamaica,False,Premium
Guittard,Ecuador,1053,2013,65.0,U.S.A.,3.5,,Ecuador,False,Premium
Guittard,Coucher du Soleil,654,2011,72.0,U.S.A.,2.75,,,True,Poprawny
Guittard,Lever du Soleil,654,2011,61.0,U.S.A.,3.25,,,False,Premium
Guittard,Onyx,654,2011,72.0,U.S.A.,3.25,,,True,Premium
Guittard,Trinidad,552,2010,65.0,U.S.A.,3.0,Trinitario,Trinidad,False,Poprawny
Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,55.0,U.S.A.,3.0,,Hawaii,False,Poprawny
Guittard,Nocturne,387,2009,91.0,U.S.A.,3.0,,,True,Poprawny
Guittard,Complexite,387,2009,70.0,U.S.A.,3.5,Blend,,True,Premium
Guittard,Machu Pichu,259,2008,65.0,U.S.A.,3.0,,Peru,False,Poprawny
Guittard,Special Maker Reserve,276,2008,64.0,U.S.A.,3.0,,,False,Poprawny
Guittard,Ocumare,276,2008,65.0,U.S.A.,3.5,,Venezuela,False,Premium
Guittard,Quetzalcoatl,147,2007,72.0,U.S.A.,3.5,Blend,,True,Premium
Guittard,Chucuri,15,2006,65.0,U.S.A.,3.0,Trinitario,Colombia,False,Poprawny
Guittard,Sur del Lago,87,2006,65.0,U.S.A.,2.5,"Trinitario, Criollo",Venezuela,False,Poprawny
Guittard,"Sambirano, Ambanja",87,2006,65.0,U.S.A.,3.5,"Criollo, +",Madagascar,False,Premium
Guittard,"Los Rios, Quevedo",93,2006,65.0,U.S.A.,3.5,Forastero (Arriba),Ecuador,False,Premium
Guittard,Tsaranta,93,2006,61.0,U.S.A.,3.5,Blend,,False,Premium
Guittard,Semisweet,99,2006,61.0,U.S.A.,3.0,Blend,,False,Poprawny
Habitual,Papua New Guinea,1197,2014,80.0,Canada,2.75,,Papua New Guinea,True,Poprawny
Habitual,Campesino w/ nibs,1197,2014,74.0,Canada,2.75,,,True,Poprawny
Habitual,Dominican Republic,1197,2014,75.0,Canada,3.25,,Dominican Republic,True,Premium
Habitual,Trinitario,1197,2014,70.0,Canada,3.5,Trinitario,,True,Premium
Habitual,Downtown London,1201,2014,65.0,Canada,2.75,,,False,Poprawny
Habitual,Africa meets Latina,1201,2014,70.0,Canada,3.0,,,True,Poprawny
Habitual,Amazonas,1201,2014,80.0,Canada,3.0,,,True,Poprawny
Habitual,Sharkey,1201,2014,66.0,Canada,3.25,,Hawaii,False,Premium
Habitual,one hundred,1205,2014,100.0,Canada,2.0,,,True,Rozczarowujący
Hachez,Arriba,166,2007,77.0,Germany,2.5,Forastero (Arriba),Ecuador,True,Poprawny
Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,55.0,Ecuador,2.75,Trinitario,Ecuador,False,Poprawny
Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,70.0,Ecuador,3.0,Trinitario,Ecuador,True,Poprawny
Haigh,South America and Africa,701,2011,70.0,Australia,3.0,,"South America, Africa",True,Poprawny
Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85.0,U.S.A.,3.25,,Brazil,True,Premium
Harper Macaw,Brazil Blend,1696,2015,67.0,U.S.A.,3.0,,Brazil,False,Poprawny
Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,77.0,U.S.A.,3.5,,Brazil,True,Premium
Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74.0,U.S.A.,3.5,,Brazil,True,Premium
Heilemann,Peru,1876,2016,64.0,Germany,2.75,,Peru,False,Poprawny
Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",1748,2016,70.0,U.S.A.,3.25,Amazon,Belize,True,Premium
Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,74.0,U.S.A.,3.5,Amazon mix,Costa Rica,True,Premium
Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,67.0,U.S.A.,3.5,"Amazon, ICS",Bolivia,False,Premium
Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67.0,U.S.A.,3.0,Beniano,Bolivia,False,Poprawny
