company,product_name,reference_id,review_year,cocoa_percent,company_location,rating,bean_type,bean_origin,is_dark,rating_grade
Duffy's,"Bocas del Toro, Tierra Oscura",697,2011,72.0,U.K.,3.0,,,True,Poprawny
Duffy's,"Nicaliso, Xoco",697,2011,71.0,U.K.,3.25,Criollo,,True,Premium
Duffy's,Ocumare,765,2011,71.0,U.K.,3.5,,,True,Premium
Duffy's,Panama,516,2010,70.0,U.K.,3.5,,,True,Premium
Duffy's,"Corazon del Ecuador, Calceta beans",516,2010,72.0,U.K.,3.75,,,True,Premium
Duffy's,Star of Ecuador,523,2010,70.0,U.K.,2.5,,,True,Poprawny
Duffy's,Star of Peru,523,2010,70.0,U.K.,3.75,,,True,Premium
Dulcinea,Dominican Republic,1506,2015,70.0,U.S.A.,3.25,,,True,Premium
Durand,Madagascar,841,2012,82.0,France,2.75,Trinitario,,True,Poprawny
Durci,"Maranon, Joya Rara",1626,2015,70.0,U.S.A.,3.5,Forastero (Nacional),,True,Premium
Durci,"Rio Caribe, Tepui Treasure",1626,2015,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Durci,Taino Secret,1630,2015,70.0,U.S.A.,3.25,,,True,Premium
Durci,"Carenero, Empyrean Sabor",1630,2015,70.0,U.S.A.,3.25,Trinitario,,True,Premium
Durci,Corona Arriba,1630,2015,70.0,U.S.A.,4.0,,,True,Premium
East Van Roasters,Peru,1343,2014,70.0,Canada,3.25,,,True,Premium
East Van Roasters,Madagascar,1343,2014,70.0,Canada,3.5,Trinitario,,True,Premium
East Van Roasters,Dominican Republic,1343,2014,70.0,Canada,3.75,,,True,Premium
Eau de Rose,Tumaco,1812,2016,70.0,Canada,3.25,,,True,Premium
Eau de Rose,Arauca,1812,2016,70.0,Canada,3.25,,,True,Premium
Eclat (Felchlin),"Maranon, Good & Evil, w/ nibs",919,2012,72.0,U.S.A.,2.75,Forastero (Nacional),,True,Poprawny
Edelmond,Porcelana,1876,2016,68.0,Germany,3.0,Criollo,,False,Poprawny
El Ceibo,"Alto Beni, Covendo Region",709,2011,75.0,Bolivia,3.75,,,True,Premium
El Ceibo,Alto Beni,252,2008,71.0,Bolivia,2.75,,,True,Poprawny
El Rey,San Joaquin,1662,2015,70.0,Venezuela,3.75,,,True,Premium
El Rey,"Rio Caribe, Cariaco",439,2009,60.5,Venezuela,2.75,Trinitario,,False,Poprawny
El Rey,"Rio Caribe, Macuro",439,2009,70.0,Venezuela,3.0,Trinitario,,True,Poprawny
El Rey,"Carenero Superior, Apamate",206,2008,74.0,Venezuela,2.5,Criollo,,True,Poprawny
El Rey,"Carenero Superior, Bucare",206,2008,58.0,Venezuela,2.5,Criollo,,False,Poprawny
El Rey,"Carenero Superior, Mijao",206,2008,61.0,Venezuela,3.0,Criollo,,False,Poprawny
El Rey,"Carenero Superior, Gran Saman",32,2006,70.0,Venezuela,2.75,Criollo,,True,Poprawny
Emerald Estate,Emerald Estate,1137,2013,60.0,St. Lucia,2.75,,,False,Poprawny
Emerald Estate,Emerald Estate,1137,2013,70.0,St. Lucia,3.25,,,True,Premium
Emily's,Patanemo,1450,2015,79.0,Japan,3.0,,,True,Poprawny
Emily's,Peru,1454,2015,78.0,Japan,3.5,Criollo,,True,Premium
ENNA,"Wampusirpi, batch 007",1916,2016,75.0,U.S.A.,3.25,,,True,Premium
Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,80.0,Spain,3.25,Forastero,,True,Premium
Erithaj (A. Morin),Ben Tre,1205,2014,70.0,France,3.25,Trinitario,,True,Premium
Erithaj (A. Morin),Ham Luong,1209,2014,80.0,France,3.0,Trinitario,,True,Poprawny
Erithaj (A. Morin),Ba Lai,1209,2014,74.0,France,3.25,Trinitario,,True,Premium
Escazu,Rio Caribe,903,2012,70.0,U.S.A.,2.75,Trinitario,,True,Poprawny
Escazu,Guapiles,414,2009,65.0,U.S.A.,2.0,,,False,Rozczarowujący
Escazu,Carenero Superior,423,2009,81.0,U.S.A.,3.5,Criollo,,True,Premium
Escazu,"Carenero, Guapiles, Ocumare blend",431,2009,74.0,U.S.A.,2.75,,,True,Poprawny
Escazu,Ocumare,252,2008,72.0,U.S.A.,3.0,Criollo,,True,Poprawny
Ethel's Artisan (Mars),"Peru, Madagascar",666,2011,55.0,U.S.A.,2.5,,,False,Poprawny
Ethel's Artisan (Mars),Trinidad,666,2011,55.0,U.S.A.,2.5,Trinitario,,False,Poprawny
Ethel's Artisan (Mars),Porcelana,666,2011,70.0,U.S.A.,2.5,Criollo (Porcelana),,True,Poprawny
Ethel's Artisan (Mars),Red Vanilla,666,2011,62.0,U.S.A.,2.75,,,False,Poprawny
Ethel's Artisan (Mars),"Venezuela, Trinidad",672,2011,62.0,U.S.A.,2.5,,,False,Poprawny
Ethereal,Belize,1275,2014,80.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Ethereal,Ecuador,1275,2014,80.0,U.S.A.,3.5,,,True,Premium
Ethereal,Dominican Republic,1275,2014,80.0,U.S.A.,3.75,,,True,Premium
Fearless (AMMA),"Monte Alegre, D. Badaro, Raw, Organic",565,2010,75.0,U.S.A.,2.75,,,True,Poprawny
Feitoria Cacao,Blue Mountain,1732,2016,76.0,Portugal,3.0,,,True,Poprawny
Feitoria Cacao,Cuyagua,1736,2016,76.0,Portugal,2.5,,,True,Poprawny
Feitoria Cacao,Maya Mountain,1736,2016,76.0,Portugal,2.75,Trinitario,,True,Poprawny
Felchlin,Grenada,494,2010,58.0,Switzerland,3.5,Trinitario,,False,Premium
Felchlin,Supremo- SF,105,2006,62.0,Switzerland,2.0,,,False,Rozczarowujący
Felchlin,Elvesia P.,105,2006,74.0,Switzerland,3.0,"Trinitario, Criollo",,True,Poprawny
Felchlin,"Madagascar, Grand Cru",48,2006,64.0,Switzerland,3.0,Criollo,,False,Poprawny
Felchlin,Maracaibo Clasificado,48,2006,65.0,Switzerland,3.0,Criollo,,False,Poprawny
Felchlin,Arriba,48,2006,72.0,Switzerland,3.5,Forastero (Arriba),,True,Premium
Felchlin,"Alto Beni, Cru Savage",56,2006,68.0,Switzerland,4.0,Criollo (Wild),,False,Premium
Finca,Puerto Rico,1283,2014,65.0,U.S.A.,2.25,,,False,Poprawny
Finca,Dominican Republic,1283,2014,80.0,U.S.A.,3.0,,,True,Poprawny
Finca,Dominican Republic,1283,2014,70.0,U.S.A.,3.25,,,True,Premium
Finca,Dominican Republic,1287,2014,85.0,U.S.A.,2.5,,,True,Poprawny
Forever Cacao,Rio Eni,1267,2014,72.0,U.K.,2.75,Criollo,,True,Poprawny
Forteza (Cortes),Dominican Republic,1776,2016,70.0,Puerto Rico,2.75,,,True,Poprawny
Forteza (Cortes),Puerto Rico,1776,2016,80.0,Puerto Rico,2.75,,,True,Poprawny
Fossa,"Akesson's E., Sambirano V.",1772,2016,70.0,Singapore,2.75,,,True,Poprawny
Fossa,"Camino Verde P., Balao, Guayas",1776,2016,75.0,Singapore,3.5,,,True,Premium
Fossa,"Kokoa Kamili Coop, Kilombero",1776,2016,67.0,Singapore,3.75,Trinitario,,False,Premium
Franceschi,Choroni,1355,2014,70.0,Venezuela,3.5,,,True,Premium
Franceschi,Ocumare,1355,2014,70.0,Venezuela,3.75,,,True,Premium
Franceschi,Canoabo,911,2012,70.0,Venezuela,3.75,,,True,Premium
Franceschi,Sur del Lago,915,2012,60.0,Venezuela,3.5,,,False,Premium
Frederic Blondeel,Costa Rica,1538,2015,70.0,Belgium,3.5,,,True,Premium
Frederic Blondeel,Peru Brutus,1538,2015,75.0,Belgium,3.5,,,True,Premium
Frederic Blondeel,Vietnam,1542,2015,80.0,Belgium,3.0,Trinitario,,True,Poprawny
Frederic Blondeel,Ghana,1351,2014,60.0,Belgium,3.5,Forastero,,False,Premium
Frederic Blondeel,Madagascar,1351,2014,65.0,Belgium,3.5,Trinitario,,False,Premium
French Broad,"Norandino, batch 161208",1940,2017,70.0,U.S.A.,3.5,,,True,Premium
French Broad,Guatemala,1634,2015,73.0,U.S.A.,3.5,,,True,Premium
French Broad,San Andres,1209,2014,80.0,U.S.A.,3.0,,,True,Poprawny
French Broad,Matagalpa,1295,2014,68.0,U.S.A.,3.25,,,False,Premium
French Broad,"Palo Blanco, Chulucanas",1042,2013,66.0,U.S.A.,3.5,,,False,Premium
French Broad,Tumbes Coop,883,2012,70.0,U.S.A.,2.5,Criollo,,True,Poprawny
French Broad,"Palo Blanco, Chulucanas",883,2012,61.0,U.S.A.,3.5,,,False,Premium
French Broad,"Palo Blanco w/ panela, Chulucanas",887,2012,81.0,U.S.A.,2.0,,,True,Rozczarowujący
French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,70.0,U.S.A.,3.5,Forastero (Nacional),,True,Premium
French Broad,La Red,785,2011,65.0,U.S.A.,3.5,,,False,Premium
Fresco,"Maranon, #228, MR, SC",1383,2014,70.0,U.S.A.,3.0,Forastero (Nacional),,True,Poprawny
Fresco,"Maranon, #227, LR, MC",1383,2014,70.0,U.S.A.,3.5,Forastero (Nacional),,True,Premium
Fresco,"Maranon, #229, MR, LC",1383,2014,70.0,U.S.A.,3.5,Forastero (Nacional),,True,Premium
Fresco,"Maranon, #230, DR, LC",1387,2014,70.0,U.S.A.,3.5,Forastero (Nacional),,True,Premium
Fresco,"Conacado, #223, MR, SC",1030,2013,72.0,U.S.A.,3.25,,,True,Premium
Fresco,"Conacado, #224, MR, MC",1081,2013,72.0,U.S.A.,3.75,,,True,Premium
Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,70.0,U.S.A.,3.75,,,True,Premium
Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,70.0,U.S.A.,4.0,Trinitario,,True,Premium
Fresco,"Markham Valley, #219, LR, MC",899,2012,69.0,U.S.A.,3.5,,,False,Premium
Fresco,"Markham Valley, #221, DR, MC",899,2012,69.0,U.S.A.,3.5,,,False,Premium
Fresco,"Sambirano Valley, #216, MR, LC",915,2012,74.0,U.S.A.,4.0,Trinitario,,True,Premium
Fresco,"Markham Valley, #220, MR, MC",927,2012,69.0,U.S.A.,4.0,Trinitario,,False,Premium
Fresco,"Markham Valley, #222, LR, 0C",931,2012,69.0,U.S.A.,3.0,Trinitario,,False,Poprawny
Fresco,"Ghana, #211, MR, MC",636,2011,74.0,U.S.A.,2.75,Forastero,,True,Poprawny
Fresco,"Jamaica, #209, DR, SC",642,2011,70.0,U.S.A.,3.25,Trinitario,,True,Premium
Fresco,"Conacado, #212, LR, SC",642,2011,72.0,U.S.A.,3.5,,,True,Premium
Fresco,"Jamaica, #210, DR, MC",642,2011,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Fresco,"Sambirano Valley, #214, LR, MC",682,2011,74.0,U.S.A.,2.75,Trinitario,,True,Poprawny
Fresco,"Conacado, #213, DR, -C",682,2011,72.0,U.S.A.,3.25,,,True,Premium
Fresco,"Sambirano Valley, #215, MR, MC",688,2011,74.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Fresco,"Chuao, #218, MR, MC",745,2011,76.0,U.S.A.,3.25,Trinitario,,True,Premium
Fresco,"Chuao, #217, DR, MC",745,2011,70.0,U.S.A.,4.0,Trinitario,,True,Premium
Fresco,"Jamaica, #204, DR, SC",370,2009,80.0,U.S.A.,2.75,Trinitario,,True,Poprawny
Fresco,"Jamaica, #206, DR, LC",370,2009,70.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Fresco,"Jamaica, #205, DR, MC",370,2009,70.0,U.S.A.,3.25,Trinitario,,True,Premium
Fresco,"Carenero Superior, #203, MR, SC",370,2009,65.0,U.S.A.,3.5,Criollo,,False,Premium
Friis Holm,"Rugoso, Bad Fermentation",1912,2016,70.0,Denmark,3.5,,,True,Premium
Friis Holm (Bonnat),La Dalia,1680,2015,60.0,Denmark,3.0,,,False,Poprawny
Friis Holm (Bonnat),La Dalia,1680,2015,85.0,Denmark,3.25,,,True,Premium
Friis Holm (Bonnat),La Dalia,1259,2014,70.0,Denmark,3.5,,,True,Premium
Friis Holm (Bonnat),"Barba, Xoco",1034,2013,70.0,Denmark,3.25,,,True,Premium
Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,70.0,Denmark,3.5,,,True,Premium
Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,70.0,Denmark,3.25,"Criollo, Trinitario",,True,Premium
Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,70.0,Denmark,3.25,"Criollo, Trinitario",,True,Premium
Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,70.0,Denmark,3.25,"Criollo, Trinitario",,True,Premium
Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,70.0,Denmark,3.75,,,True,Premium
Friis Holm (Bonnat),"Johe, Xoco",623,2011,70.0,Denmark,3.25,"Criollo, Trinitario",,True,Premium
Friis Holm (Bonnat),"Chuno, Xoco",623,2011,70.0,Denmark,3.5,"Criollo, Trinitario",,True,Premium
Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,70.0,Denmark,3.5,"Criollo, Trinitario",,True,Premium
Fruition,"Wild Bolivian, Batch 2",1780,2016,74.0,U.S.A.,3.75,Beniano,,True,Premium
Fruition,"Coto Brus, Heirloom, Batch 1",1780,2016,74.0,U.S.A.,4.0,Amazon mix,,True,Premium
Fruition,Gran Couva,1347,2014,70.0,U.S.A.,3.75,Trinitario,,True,Premium
Fruition,Maranon,1359,2014,76.0,U.S.A.,3.0,Forastero (Nacional),,True,Poprawny
Fruition,La Red,1046,2013,70.0,U.S.A.,3.75,,,True,Premium
Fruition,Camino Verde,1185,2013,75.0,U.S.A.,3.0,,,True,Poprawny
Fruition,Peru,863,2012,70.0,U.S.A.,2.5,,,True,Poprawny
Fruition,Signature Blend,753,2011,66.0,U.S.A.,3.25,Trinitario,,False,Premium
Fruition,Costa Rica,781,2011,70.0,U.S.A.,3.0,,,True,Poprawny
Garden Island,"Kaua'I, Alea Estate +world",1367,2014,85.0,U.S.A.,2.5,Blend,,True,Poprawny
Georgia Ramon,Akesson P.,1642,2015,65.0,Germany,3.25,Trinitario,,False,Premium
Georgia Ramon,ABOCFA Coop,1642,2015,70.0,Germany,4.0,Forastero,,True,Premium
Georgia Ramon,Conacado Coop,1646,2015,70.0,Germany,3.5,Trinitario,,True,Premium
Georgia Ramon,Conacado Coop,1646,2015,80.0,Germany,3.5,Trinitario,,True,Premium
Georgia Ramon,Akesson P.,1646,2015,75.0,Germany,3.5,Trinitario,,True,Premium
Glennmade,"Toledo District, 2015 Harvest",1848,2016,70.0,U.S.A.,3.5,,,True,Premium
Glennmade,Bahia,1672,2015,66.0,U.S.A.,3.0,"Trinitario, Forastero",,False,Poprawny
Goodnow Farms,"Almendra Blanca, batch 1004",1924,2016,77.0,U.S.A.,2.75,,,True,Poprawny
Goodnow Farms,"El Carmen, batch 1003",1924,2016,77.0,U.S.A.,3.25,,,True,Premium
Goodnow Farms,"Asochivite, batch 1005",1924,2016,77.0,U.S.A.,3.25,,,True,Premium
Grand Place,"Ben Tre, Dong Nai",741,2011,72.0,Vietnam,3.0,Trinitario,,True,Poprawny
Green & Black's (ICAM),Dark,15,2006,70.0,U.K.,2.5,,,True,Poprawny
Green Bean to Bar,Madagascar,1896,2016,70.0,Japan,3.5,,,True,Premium
Grenada Chocolate Co.,Grenada,494,2010,82.0,Grenada,3.25,Trinitario,,True,Premium
Grenada Chocolate Co.,Grenada,363,2009,60.0,Grenada,2.75,Trinitario,,False,Poprawny
Grenada Chocolate Co.,Grenada,241,2008,71.0,Grenada,2.5,Trinitario,,True,Poprawny
Guido Castagna,Arriba,355,2009,64.0,Italy,3.0,Forastero (Arriba) ASS,,False,Poprawny
Guido Castagna,Ghana,355,2009,64.0,Italy,3.0,Forastero,,False,Poprawny
Guido Castagna,Trinidad & Tobago,355,2009,64.0,Italy,3.0,,,False,Poprawny
Guido Castagna,Lacri Blend,355,2009,76.0,Italy,3.0,,,True,Poprawny
Guido Castagna,Blend,355,2009,64.0,Italy,3.25,,,False,Premium
Guittard,"Epique, Blend No. 49",1602,2015,70.0,U.S.A.,3.75,,,True,Premium
Guittard,Haiti,1053,2013,65.0,U.S.A.,2.75,,,False,Poprawny
Guittard,Nicaragua,1053,2013,65.0,U.S.A.,2.75,,,False,Poprawny
Guittard,Jamaica,1053,2013,65.0,U.S.A.,3.25,Trinitario,,False,Premium
Guittard,Ecuador,1053,2013,65.0,U.S.A.,3.5,,,False,Premium
Guittard,Coucher du Soleil,654,2011,72.0,U.S.A.,2.75,,,True,Poprawny
Guittard,Lever du Soleil,654,2011,61.0,U.S.A.,3.25,,,False,Premium
Guittard,Onyx,654,2011,72.0,U.S.A.,3.25,,,True,Premium
Guittard,Trinidad,552,2010,65.0,U.S.A.,3.0,Trinitario,,False,Poprawny
Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,55.0,U.S.A.,3.0,,,False,Poprawny
Guittard,Nocturne,387,2009,91.0,U.S.A.,3.0,,,True,Poprawny
Guittard,Complexite,387,2009,70.0,U.S.A.,3.5,Blend,,True,Premium
Guittard,Machu Pichu,259,2008,65.0,U.S.A.,3.0,,,False,Poprawny
Guittard,Special Maker Reserve,276,2008,64.0,U.S.A.,3.0,,,False,Poprawny
Guittard,Ocumare,276,2008,65.0,U.S.A.,3.5,,,False,Premium
Guittard,Quetzalcoatl,147,2007,72.0,U.S.A.,3.5,Blend,,True,Premium
Guittard,Chucuri,15,2006,65.0,U.S.A.,3.0,Trinitario,,False,Poprawny
Guittard,Sur del Lago,87,2006,65.0,U.S.A.,2.5,"Trinitario, Criollo",,False,Poprawny
Guittard,"Sambirano, Ambanja",87,2006,65.0,U.S.A.,3.5,"Criollo, +",,False,Premium
Guittard,"Los Rios, Quevedo",93,2006,65.0,U.S.A.,3.5,Forastero (Arriba),,False,Premium
Guittard,Tsaranta,93,2006,61.0,U.S.A.,3.5,Blend,,False,Premium
Guittard,Semisweet,99,2006,61.0,U.S.A.,3.0,Blend,,False,Poprawny
Habitual,Papua New Guinea,1197,2014,80.0,Canada,2.75,,,True,Poprawny
Habitual,Campesino w/ nibs,1197,2014,74.0,Canada,2.75,,,True,Poprawny
Habitual,Dominican Republic,1197,2014,75.0,Canada,3.25,,,True,Premium
Habitual,Trinitario,1197,2014,70.0,Canada,3.5,Trinitario,,True,Premium
Habitual,Downtown London,1201,2014,65.0,Canada,2.75,,,False,Poprawny
Habitual,Africa meets Latina,1201,2014,70.0,Canada,3.0,,,True,Poprawny
Habitual,Amazonas,1201,2014,80.0,Canada,3.0,,,True,Poprawny
Habitual,Sharkey,1201,2014,66.0,Canada,3.25,,,False,Premium
Habitual,one hundred,1205,2014,100.0,Canada,2.0,,,True,Rozczarowujący
Hachez,Arriba,166,2007,77.0,Germany,2.5,Forastero (Arriba),,True,Poprawny
Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,55.0,Ecuador,2.75,Trinitario,,False,Poprawny
Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,70.0,Ecuador,3.0,Trinitario,,True,Poprawny
Haigh,South America and Africa,701,2011,70.0,Australia,3.0,,,True,Poprawny
Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85.0,U.S.A.,3.25,,,True,Premium
Harper Macaw,Brazil Blend,1696,2015,67.0,U.S.A.,3.0,,,False,Poprawny
Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,77.0,U.S.A.,3.5,,,True,Premium
Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74.0,U.S.A.,3.5,,,True,Premium
Heilemann,Peru,1876,2016,64.0,Germany,2.75,,,False,Poprawny
Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",1748,2016,70.0,U.S.A.,3.25,Amazon,,True,Premium
Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,74.0,U.S.A.,3.5,Amazon mix,,True,Premium
Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,67.0,U.S.A.,3.5,"Amazon, ICS",,False,Premium
Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67.0,U.S.A.,3.0,Beniano,,False,Poprawny
Heirloom Cacao Preservation (Guittard),"Los Rios, Hacienda Limon, Orecao, 2014",1243,2014,67.0,U.S.A.,3.75,EET,,False,Premium
Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",1243,2014,67.0,U.S.A.,3.75,,,False,Premium
Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",1744,2016,72.0,U.S.A.,3.5,,,True,Premium
Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",1744,2016,70.0,U.S.A.,3.5,EET,,True,Premium
Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",1748,2016,77.0,U.S.A.,3.5,EET,,True,Premium
Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",1744,2016,68.0,U.S.A.,3.75,"Amazon, ICS",,False,Premium
Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,72.0,U.S.A.,4.0,Beniano,,True,Premium
hello cocoa,Uganda,1458,2015,57.0,U.S.A.,2.75,Forastero,,False,Poprawny
hello cocoa,Venezuela,1462,2015,74.0,U.S.A.,3.5,Criollo,,True,Premium
hexx,Tanzania,1546,2015,70.0,U.S.A.,2.75,,,True,Poprawny
hexx,Madagascar,1546,2015,74.0,U.S.A.,3.0,Trinitario,,True,Poprawny
hexx,Venezuela,1546,2015,70.0,U.S.A.,3.0,,,True,Poprawny
hexx,Ecuador,1550,2015,73.0,U.S.A.,3.25,,,True,Premium
hexx,Peru,1550,2015,70.0,U.S.A.,3.25,,,True,Premium
Hogarth,Akesson's Estate,1712,2016,70.0,New Zealand,2.75,Trinitario,,True,Poprawny
Hogarth,Carenero Superior,1712,2016,72.0,New Zealand,2.75,Trinitario,,True,Poprawny
Hogarth,Conacado,1712,2016,75.0,New Zealand,3.25,Trinitario,,True,Premium
Hogarth,Gran Blanco,1712,2016,66.0,New Zealand,3.5,Criollo,,False,Premium
Hoja Verde (Tulicorp),Arriba,414,2009,80.0,Ecuador,2.0,Forastero (Arriba) ASS,,True,Rozczarowujący
Hoja Verde (Tulicorp),Manabi,414,2009,80.0,Ecuador,2.5,Forastero (Arriba) ASS,,True,Poprawny
Hoja Verde (Tulicorp),Arriba,414,2009,72.0,Ecuador,3.0,Forastero (Arriba) ASS,,True,Poprawny
Hoja Verde (Tulicorp),Arriba,414,2009,58.0,Ecuador,3.25,Forastero (Arriba) ASS,,False,Premium
Hoja Verde (Tulicorp),Manabi,414,2009,58.0,Ecuador,3.5,Forastero (Arriba) ASS,,False,Premium
Holy Cacao,Maranon,1872,2016,70.0,Israel,2.75,,,True,Poprawny
Holy Cacao,"Camino Verde P., Balao, Guayas",1466,2015,70.0,Israel,3.5,,,True,Premium
Holy Cacao,Sambirano,1466,2015,70.0,Israel,3.5,Trinitario,,True,Premium
Holy Cacao,Gran Couva,1466,2015,70.0,Israel,3.5,Trinitario,,True,Premium
Holy Cacao,Mara,1466,2015,70.0,Israel,3.5,,,True,Premium
Holy Cacao,Ivory Coast,431,2009,70.0,Israel,2.5,,,True,Poprawny
Holy Cacao,Hispaniola,431,2009,70.0,Israel,2.75,,,True,Poprawny
Holy Cacao,San Martin,431,2009,70.0,Israel,3.5,,,True,Premium
Holy Cacao,Hispaniola w/ nibs,431,2009,75.0,Israel,3.75,,,True,Premium
Honest,"Ecuador, w/ nibs",1327,2014,72.0,South Africa,2.5,,,True,Poprawny
Hotel Chocolat,"Pepiniere, single Cote",1654,2015,70.0,U.K.,2.75,,,True,Poprawny
Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,70.0,U.K.,4.0,Trinitario,,True,Premium
Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,100.0,U.K.,1.75,Trinitario,,True,Rozczarowujący
Hotel Chocolat (Coppeneur),Trinidad,1038,2013,75.0,U.K.,3.0,Trinitario,,True,Poprawny
Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,80.0,U.K.,3.5,Trinitario,,True,Premium
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,90.0,U.K.,3.0,Forastero (Nacional),,True,Poprawny
Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,72.0,U.K.,3.0,Trinitario,,True,Poprawny
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,82.0,U.K.,3.5,Forastero (Nacional),,True,Premium
Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,100.0,U.K.,2.75,,,True,Poprawny
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,100.0,U.K.,2.5,Forastero (Nacional),,True,Poprawny
Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,100.0,U.K.,2.75,,,True,Poprawny
Hotel Chocolat (Coppeneur),Sambirano,809,2012,66.0,U.K.,3.5,"Trinitario, Criollo",,False,Premium
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,80.0,U.K.,3.0,Forastero (Nacional),,True,Poprawny
Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,65.0,U.K.,3.0,Trinitario,,False,Poprawny
Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,65.0,U.K.,3.25,Trinitario,,False,Premium
Hotel Chocolat (Coppeneur),Ecuador,552,2010,70.0,U.K.,2.75,,,True,Poprawny
Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,70.0,U.K.,3.0,,,True,Poprawny
Hotel Chocolat (Coppeneur),Chuao,600,2010,70.0,U.K.,2.75,Trinitario,,True,Poprawny
Hotel Chocolat (Coppeneur),St. Lucia,245,2008,72.0,U.K.,3.0,,,True,Poprawny
Hotel Chocolat (Coppeneur),Uganda,296,2008,80.0,U.K.,2.5,Forastero,,True,Poprawny
Hotel Chocolat (Coppeneur),Tanzania,296,2008,75.0,U.K.,2.75,,,True,Poprawny
Hotel Chocolat (Coppeneur),Uba Budo,300,2008,72.0,U.K.,3.0,Forastero,,True,Poprawny
Hummingbird,Lam Dong,1542,2015,70.0,Canada,3.5,Trinitario,,True,Premium
Hummingbird,Bolivia,1307,2014,70.0,Canada,3.0,"Criollo, Trinitario",,True,Poprawny
Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,70.0,Canada,3.0,"Criollo, Trinitario",,True,Poprawny
Hummingbird,Momotombo,1311,2014,70.0,Canada,3.0,Trinitario,,True,Poprawny
Hummingbird,Hispaniola,1311,2014,70.0,Canada,3.75,Trinitario,,True,Premium
Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,70.0,Canada,3.5,,,True,Premium
Hummingbird,"Ocumare, Cumboto",1097,2013,70.0,Canada,3.25,"Trinitario, Criollo",,True,Premium
Hummingbird,Amazonas,1097,2013,70.0,Canada,3.75,Forastero,,True,Premium
Idilio (Felchlin),"Chuao, Venezuela",1085,2013,72.0,Switzerland,3.75,Trinitario,,True,Premium
Idilio (Felchlin),Coopertiva Amazona,725,2011,72.0,Switzerland,3.75,Criollo,,True,Premium
Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72.0,Switzerland,3.75,,,True,Premium
Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72.0,Switzerland,3.25,Criollo,,True,Premium
